,label,comment
399,0,一个 人去 百闻不如 一试 确实 不错 一家 串串香 店面 干净 整洁 串串香 菜品 荤素 分类 摆放 种类 多多 新鲜 觉得 加盟店 菜品 没有 长期 冰冻 中午 老板 一次性 手套 卫生 加盟店 卫生 味道 各为 方面 保障 老板 年轻 随和 价格 实惠 吃货 支持 以后 串串香 土炮 李记 串串香 这家
400,0,好吃 老板 态度 很好 稀饭 主要 稀饭 不像 店里 芡粉
401,1,卫生 不行 头发丝
402,0,味道 不错 重要 便宜 值得 值得
403,0,好吃 价格 实惠
404,1,不好吃 冷饭 隔夜饭 一次 不会 下次 冬瓜 头发 用心 馊
405,0,不错 很大 一家 三口
406,0,朋友 一起 挺不错 一个 菜品 丰富
407,0,小时 抄手 筷子
408,0,一个 双人 位子 一点 还好 比较 方便 很多 团购 服务员 态度 超好 热心 服务 东西 很多 新鲜 一去 白灼 鲍鱼 燕窝 寿司 不错 第一次 同学 起来 之后 机会 经常 干净 秩序
409,0,相当 分量足 老板 热情
410,1,两份 肠粉 一瓶 辣酱 一半 发现 蚊子
411,0,老板 超级 热情 店里 装修 漂亮 大气 店里 各种 水果 燕窝 试吃 忍不住 燕窝 新店 开业 九折 划算 不行 地址 爱琴海 购物广场 玫瑰 天街 源盏 燕窝
412,0,超级 服务 热情
413,1,帮别人 头发 只能 差评
414,0,不好吃 打开 一点 没有 干得
415,0,顾客 非常 好吃 性价比 值得 推荐
416,0,玉米 热狗 难吃 一口 菜品 质量
417,0,想念 好久 蛋糕 味道 真的 非常 不错 新鲜 包装 非常 可爱 喜欢
418,0,划算 烧烤 一杯 DQ 真心 爽到 位置 好找 口味 丰富
419,0,好吃 服务 很好 下次 价格 也好 便宜
420,1,牛肉 还可以 难吃 啥子 干瘪瘪 一样 速冻 饺子 差不多 一点 不新鲜 鸡肉 一股 怪味 下次 不再 你家 反应 过后 问题 嘴巴 脸上 好吃 好吃 下次 不再
421,0,回头客 儿子 好吃 服务 味道 很好
422,0,不好吃 很少
423,0,四季 蛋糕 真不错 慕斯 蛋糕 四种 口味 一样 四个 刚好 一人 一种 口味 挺好吃 巧克力 不错 挺快 中午 打电话 预定 下午 三点 嘱咐 尽快 冰起来 最后 同学 猎奇 味道 一起 味道 好吃
424,0,外婆 火锅 味道 凉茶 不错
425,0,味道 真的 不错 主要 实惠 下次 还会来
426,0,这家 特别 坑爹 千万别 难吃 请问 两素值 八十 昏素 套餐 打个 原价 八十 来折 半价 骗人 没有 误导 消费者 我点 折扣 套餐 送来 半盒 有种 对折 促销 大方 点别 忽悠 看清 我点 烤鱼 包鱼 点太多 几十块 你家 活动 送菜 你家 真够 恶心 自认倒霉 周边 不会 光顾 大大 差评
427,0,味道 不错 分量 八个 好评
428,0,火锅 味道 真是 热火朝天 喜欢
429,0,不错 喜欢 紫米 好吃 酸奶 味道 不错
430,0,服务态度 味道 下次 还会
431,0,感觉 不错 下午茶 以前 经常 这是 第一次 网上 店里 便宜 太多 果汁 团购 喜欢 咖啡 好苦 金桔 饮料 好喝 以前 店里 直接 两次 杯子 好看 饮料 好喝 一坐 一个 下午 价格 团购 环境 很棒 饮料 环境 重要
432,1,臭的 几次 臭了
433,0,真的 不错 会带 朋友
434,0,味道 不错 卫生 不错 态度 不错
435,0,多次 前面 知道 用美团 后来 看到 团购 便宜 一点点 味道 不错 速度 反正 还可以
436,0,翅膀 好吃 里面 糯米饭
437,0,味道 很好 看着 挺舒服
438,0,牛肉 很足 味道 不错 环境 服务 值得 试试
439,0,太假 不会 二次
440,0,蛋糕 送到 家来 侄女
441,0,菜品 不错 服务 很好 味道 真的 很好
442,0,没有 难吃 难吃 不要 东西 难吃 难吃 难吃 应该 没有 这家 难吃 烧烤
443,0,感觉 老板娘 特别 时候 已经 鸡杂 没有 但素 推荐 里脊 好吃
444,0,服务 热情 分量 很足 几个 开心
445,0,上菜 速度 服务质量 后面 没有 米饭 估计 忘上
446,0,这是 一次 满意 消费 体验 不错 以后 还会 人生 重在 体验 体验 知道 不要 主观 判断 多去 尝试 多去 体验 后悔 遗憾 这次 消费 心情 舒畅 快乐 愉悦 觉得 推荐 朋友
447,0,真的 不想 超级 难吃 四五 商家 太坑 不要 这家 无良 商家
448,0,不好吃 上面 一样
449,0,不好吃 尤其 米饭
450,0,第二次 时候 很快 味道 好吃
451,0,家常 豆腐 好吃 油渣 莲白 猪草 没什么 区别
452,0,非常 干净 卫生 环境 幽雅
453,0,草莓 果酱
454,0,还可以 经济 实惠 宴请 不够 就加 凳子 服务 还可以 随喊 随到 啤酒 没冰 很多 冰块 水果 调料 自助 空调 不错 银耳汤 ## 现炸 舒肉 ## 鲜鸭肠 ## 土豆
455,0,真的 垃圾 难吃 态度 不好
456,0,味道 不错 知道 是不是 原因 鸡排 有点
457,0,味道 不错 口感 很好 继续
458,0,今天 他家 培根 炒饭 真心 好吃 色泽 很好 一看 食欲 免费 泡菜 下次 还会
459,0,辣鸡 态度 辣鸡 态度
460,0,多次 朋友 好吃
461,0,口味 份量 不错 十个 够吃
462,0,它家团 味道 服务态度 也好
463,0,好吃 美味 美女 服务态度 不错
464,0,不错 不错 服务 很好 上菜 物美价廉
465,1,赠送 西瓜汁 已经 臭了
466,0,美团 外卖 失败 一次 严重 欺骗 没有 没有 全是 速冻 鱼丸 虾丸 看到 没有 食欲 简直 剩菜 一样
467,0,很好 味道 不错 服务 特别
468,0,服务 热情 味道 不错 环境 一般
469,0,朋友 生日 知道 江南水乡 过去 很多 好吃 这家 入口处 之前 没有 牛肉 果断 尝试 团购 五个 六人餐 还加 两个 是不是 太能 哈哈 那种 铁锅 不一会儿 端上来 火锅 差不多 特色 牛肉 牛肉 牛筋 不得不 说真的 非常 好吃 牛肉 牛筋 应该 制过 放到 锅里煮 更软 好吃 牛肉 很大 入味 想想 流口水 有点 偏辣 同学 辣惨 老板 醪糟 汤圆 服务 不错 环境 一点点 很好
470,0,难吃 送得慢
471,0,拿来 时候 到处 一口袋 干净 以后 打开 来看 十块钱 苦瓜 里面 苦瓜 大概 小颗 左右 玉米粒 一样 枸杞 十五 青椒 皮蛋 里面 半个 青椒 没得 玩儿 皮蛋 麻烦 做生意 可不可以 良心 第一次 最后 一次
472,0,好喝 健康 解渴 下次 还会 光顾
473,0,经常 光顾 该店 蔬菜 皮蛋 瘦肉粥 广味 香肠 今天 还点 萝卜 牛腩 今天 味道 很好 一如既往 继续 支持
474,0,二人 香辣 口味 好吃 还行 新鲜 划算
475,1,不止一次 你家 东西 今天 居然 夫妻 肺片 蟑螂 我饭 一半 完全 无语
476,0,朋友 一起 过去 份量 很足 三个 好多 都还没 回来
477,0,味道 不错 份量 开心 下次 回去
478,0,服务 特别 周到 效率 特别 果茶 特别 好喝 真心 推荐 光临 此店
479,0,第二次 很大 一碗 更好
480,0,味道 好吃 经常 买来 团购 划算
481,0,麻辣 好吃 下饭 经济 实惠
482,0,原味 蕃茄 酸辣 三种 好吃 服务员 态度 很好
483,0,一家 经常 喜欢 口味 每次 必点 龙利鱼 非常 入味 这次 还点 鸡翅 金针菇 肥牛 喜欢 龙利鱼 别家 入味 基本上 可能 天气 变凉 这次 没有 酸梅汤 热茶 还好 没什么 关系 鸡翅 ## 龙利鱼
484,0,服务到位 老板 热情
485,0,很好 味道 服务 不错 团多 店主 考虑 一个 套餐 很好 服务员 阿姨 特色菜 牛肉 谢谢 这次 团购 非常 满足
486,0,地方 好找 苏荷 酒吧 旁边 时候 接待 热情 问到 新鲜 服务员 不耐烦 后来 事实证明 虾肉 口感 太粉 不新鲜 总的来说 不错 灵活 调换 菜品 团购 喜欢 三个 女生 团购 双人 套餐 饮料 一只 很饱 不错
487,0,难吃 要死 筷子 可乐 送来 退钱 没退 我点 双拼 知道 要点
488,0,口感 味道 还会 谢谢
489,0,没有 杏鲍菇 份量 太少 算下来 类型 产品 算贵 一份 价格 起来 比同 类型 产品 太少 配送 真的 太慢
490,0,不能 一串 一串 起来 炒菜 一样 味道 不错 味道 一块儿 分不清 全放 盒子 真的 不靠 希望 下次 改进 一下
491,0,味道 不错 先炸后
492,0,菜品 新鲜 味道 正宗 非常 好吃
493,0,好吃 发现 生意 很好 价格 超级 实惠 机会 下次 尝尝
494,1,你家 来次 一直 觉得 不错 这次 舒服 不要 洋葱 基本上 肥肉 差不多 吃了饭
495,0,饮料 看见 饮料 骗人
496,0,难吃 咸有 盐巴 不要 奥尔良
497,0,不错 家人 聚餐 经常 多次
498,0,已经 几次 一样
499,0,一直 这家 榴莲 千层 百吃 不厌 以前 知道 美团 优惠 原价 这次 注意 居然 19.9 7.9 榴莲 千层 榴莲 千层
500,0,蛋黄 一如既往 好吃 很棒
501,0,鸡蛋 丝袜 奶茶
502,0,满意 分量足 味道
503,0,不错 咖啡 一下 小麦 不好
504,1,番茄 一股 馊的 味道
505,0,多次 方便 舒适
506,0,态度 非常 恶劣 建议
507,0,酸菜 好吃 红豆 好喝 几次
508,0,直接 划算 喜欢 他家 酸辣粉 奶茶 不错
509,0,火爆 肥肠 有点 太坑 块钱 辣椒 块钱 花椒 块钱 肥肠 我特 辣椒 花椒 口味 一般 菜量 一般 肥肠 不会 建议 消费者 慎点
510,0,好喝 味道 不错 值得 一试
511,0,菜品 很少 鱼头 炸服
512,0,很好 新开 老板 很好 环境 很棒
513,0,味道 菜量 停车 方便
514,0,味道 不错 服务态度 菜品 新鲜 下次 一定
515,0,非常 好吃 分量足 猪肝
516,0,好像 新店 上次 同学 生日 一起 这次 室友 一块儿 味道 很好 毛肚 鸭肠 新鲜 好吃 自助 调料 米饭 银耳汤 方便 希望 店家 一直 量足 味道 服务态度 很好 不错 老板 热情 位置 方便 店里 东西 不贵 不错 推荐 推荐 希望 一直 好好 下去 哦哦哦 手工 肉片 点点 很好
517,0,经常 希望 越来越 分店 味道 原来
518,0,退回来
519,0,东西 我点 粉丝 发誓 一根 没得
520,0,味道 很好 环境 不错 几次
521,0,美味 实惠 性价比 大赞 赞赞 赞赞
522,0,味道 不错
523,0,奶盖 非常 非常 不错 特色 味道 非常 很大 感觉 PS 他家 奶茶 不错
524,1,背上 掰开 一条 黑线 饮料 吸管 手套 反正 失望
525,0,不错 经常 适合 朋友 小聚
526,0,贡菜 真的 太过分
527,0,环境 不错 服务 很好 牛排 满意 下次 还来
528,0,说好 香辣 辣味 一点 没有 配菜 可怜 鸡腿 不好吃 知道
529,0,本来 今天 高高兴兴 老公 慕斯 蛋糕 工作人员 打电话 过来 确认 很漂亮 好吃 样子 结果 晚上 打开 一看 黑色 巧克力 喜欢 巧克力 仔细 订单 我定 结果 几遍 没订 难道 图片 实物 差距 第一次 元祖 糕点 元祖 会员 家里人 过生日 元祖 蛋糕 一次 家里 客人 美团 外面 居然 失望 破坏 心情
530,0,味道 不错 服务 环境 不错 好吃
531,0,菜品 干净 卫生 味道 香辣 年糕 咸了 骑手 提前 到达
532,1,服务 态度恶劣 里面 蟑螂 卫生
533,0,味道 不错 喜欢 朋友 尝试 一下 挺香 肉质 细嫩
534,0,好吃 满意 服务态度 菜品 味道 种类 齐全 推荐
535,0,基本 套餐 口感 不错 第一次 开心
536,1,腰花 臭的 完全 不能 倒掉
537,0,老板娘 很好 味道 很好 价格便宜 超赞 希望 生意 越来越
538,0,味道 好吃 同事 看到 图片
539,0,老板 人超 味道 满意 强烈推荐
540,0,一如既往 好喝 每次 路过
541,0,味道 不错 服务态度 很好
542,0,很好 小孩 来得及 照相 位置 好找 味道 服好 喜欢
543,0,难吃 我家 好吃 差太远
544,0,顾客 多次 好吃 服务 很好
545,0,一句 描述 一样 东西 好不好 只能 简直 霸道 不要 麻辣 不要 麻辣 麻辣 要命 也许 嘴巴 确实 难吃 老板 原谅 坦率 评价 晚安
546,0,兔子 非常 鲜嫩 可口 好吃 老板 热情 服务周到 朋友 觉得 很赞
547,1,真心话 店里 品质 这次 外卖 有点 失望 全是 后面 大部分 再也 不想
548,0,排骨 味道 不错 香味 满足
549,0,爱喝 酸奶 紫米露 紫米 一杯 过瘾
550,0,味道 环境 菜品 新鲜 服务
551,0,猫猫 超级 可爱 奶茶 超级 好喝 蛋糕 超级 好吃 强烈推荐 一家 地方 好找 炫地 楼上 店里 环境 很棒 各种各样 桌游 适合 几个 朋友 小聚 真的 周末 消遣 打发 时间 地方 店里 好多 两个 笼子 睡觉
552,0,很好 服务 很赞 味道 不错
553,0,吃饭 之前 土豆 导致 浪费 两个 份量 比较 上菜 速度 比较 可能
554,0,每天 下班 一杯
555,0,很久以前 味道 依旧 美味 点餐 小哥 依旧 温柔 热情 超级 好吃
556,0,还可以 味道 一般 干净 啥子 记忆 那种
557,0,满意 便宜 环境 服务 不错 顾客
558,0,味道 不错 主要 喜欢 炒饭 女朋友 喜欢 老板 第二次
559,1,鸡蛋 臭的 早餐 太辣鸡
560,0,不错 不错 经常 推荐 一下 这家
561,0,味道 很好 服务 很好 团购 特别 划算 现在 很多 活动
562,0,味道 不错 位置 好找 中午 人多
563,0,味道 一如既往 好吃 特别 包子
564,0,味道 很好 量足 味道 每个 一样 觉得 环境 很好
565,0,不错 下次 还会 刚好 一个 排骨 不错 还加 一份
566,0,太少 根本 不够
567,0,分量 很足 左右 味道 不错 多次 下次 还会来
568,0,顾客 经常 味道 很好 地方 西政 大学 附近
569,0,空心菜 ## 老豆腐 ## 燕饺 根本 空心菜 骗人
570,1,第一次 差评 里面 一节 塑料 看着 极其 恶心 特别 地沟油 天生 敏感 绝对 低品质 油品 简直 无良
571,0,确定 这是 几块钱 东西
572,0,偏咸 份量 及少
573,0,不错 欲望
574,0,味道 不错 有点 人均
575,0,不错 经常 团购 便宜
576,0,有点 找到 味道 不错
577,0,环境 口味 非常 非常 满意 去过 几次
578,0,喜欢 这次 拍照片 多次 特别 喜欢 桃花 下才 回去
579,0,第一次 难吃 烧烤 放盐 白味 飞鸡儿
580,0,服务 很好 第一次 位置 不好 很远接 味道 确实 不错 菜品 基本 满足
581,0,味道 非常 酸菜 肉丝 米线 几次
582,0,味道 很好 环境 不错 下次 还会来
583,0,送餐 太慢 态度 非常 恶劣 这次 退款 电话 电话 给我发 短信 根本 没有 收到 放在 宿管 阿姨 联系 阿姨 没有 第二天 考试 一顿饭 浪费 两个 小时 客服 退款 他家 找到 不到 责任 问问 顾客 上帝 这种 态度 太无语 最后 以后 别定 他家 好吃 不会 再定 真是 最好 一直 保持 畅通 威胁 结果 客服 打电话 同意 退款 知道 没有 知道 顾客 道歉 以后 注意
584,1,没有 蚊子 我会 五星 专门 备注 注意 卫生 蚊子 结果 两口 真的
585,0,不能 串起 几次 大爷 一样
586,1,卫生 卫生 卫生 重要 事情 三遍 以前 一直 觉得 餐盒 干净 今天 咖喱鸡 一半 发现 一根 头发 一根 头发 一根 头发 不能 稍微 注意 一下
587,0,服务 快捷 味道 不错
588,0,口味 很好 服务 也好 值得 推荐 下次 还来
589,0,菜品 味道 不错 服务 很好
590,0,划算 白雪 黑糯米 好吃 酸辣粉 硬硬
591,0,味道 真的 好吃 家里人 不错 下次 继续
592,1,愿意 差评 重来 没有 外卖 评过 差评 烧烤 臭了 不新鲜 味道 很淡 不好吃
593,1,拉肚子 卫生
594,0,微辣 整得 眼泪
595,0,不错 价格 实惠 老板 很好
596,1,起来 放久 已经 一样 豆皮 感觉 一样 起来 橡皮 难吃
597,0,我点 鲜嫩 豌豆 500g 结果 胡豆
598,0,同事 一起 说好 每份 菜品 分量 多点 几个
599,0,经常 味道 不错 没有 单人 特价
600,0,菜品 新鲜 服务 很好 非常 值得 一去
601,0,环境 不错 还接 充电器 菜单 MUJI 本子 质量 手写 部分 配图 味道 不错 菜品 很多 推荐 推荐
602,0,非常 分量足 味道 环境 不错
603,0,环境 味道 很好 服务态度 上菜 速度 棒棒
604,0,感觉 不错 味道 很棒 吃不完 打包 回来 分量 很足
605,0,蛋炒饭 耗儿 鱿鱼
606,1,食材 不新鲜 起来 一股 臭味
607,0,抄手 不像 抄手 云吞 不像 云吞 主要 难吃 无语 难吃 难吃 难吃
608,0,菜品 一如既往 同事 工作餐 常常 现在 团购 亲民价 划算 特别 推荐 韭菜 煎饼 糍粑 酸菜 面块 鱼香肉丝 腊味 什锦 红烧 牛肉面 玉米 花汤 铁板 黑椒 牛肉 限量 团购 一个 只能 两张 开放 任意
609,0,菜品 份量 味道
610,0,杂酱 好吃 服务 也好 满意 消费 强烈推荐
611,0,分量足 味道 推荐
612,0,特别 时间 还长 分量足 不错
613,0,非常 好吃 好吃 实惠
614,0,觉得 中午 比较 人少 生 不用 排队 不错 一如既往 支持
615,0,环境 味道 分量足 服务 喜欢
616,0,几次 不错
617,0,好喝 一如既往
618,0,味道 很好 主要 菜品 卫生 值得 推荐
619,0,好评 非常 好吃 一如既往 味道 下次 继续 光顾 非常 划算 很多 新菜
620,0,不错 多次 有点
621,0,不知 里加 从来 没吃过 鸭汤 味道 没有 下次
622,0,划算 味道 不错 环境
623,0,蛋糕 设计 弟弟 喜欢 GOod
624,0,明明 香辣 鸡翅 变成 香辣 鸡腿
